instance_no,card,size,time
327,17,84,0.709
327,21,100,0.817
327,27,122,1.028
327,31,136,1.252
327,32,137,1.33
327,32,130,1.26
327,32,134,1.162
327,32,145,1.133
327,32,138,1.137
327,32,122,1.108
327,32,123,1.08
327,31,128,1.073
327,27,118,1.044
327,21,106,0.902
327,17,95,0.721
327,17,89,0.652
327,21,92,0.756
327,28,105,0.905
327,36,130,1.157
327,44,151,1.531
327,53,186,6.353
327,65,244,2.381
327,80,301,2.853
327,95,347,3.394
327,108,396,3.911
327,121,456,4.456
327,133,507,5.175
327,139,552,5.717
327,140,569,6.081
327,141,588,6.183
327,146,617,6.28
327,156,644,6.359
327,168,694,6.647
327,178,758,7.173
327,185,805,7.802
327,193,834,8.193
327,202,860,8.675
327,206,890,8.94
327,204,868,8.987
327,202,852,9.01
327,204,872,8.928
327,205,896,9.159
327,200,888,9.457
327,190,829,9.555
327,176,778,9.012
327,162,752,8.392
327,149,687,8.009
327,134,619,7.341
327,123,574,6.401
327,120,564,5.788
327,119,570,5.599
327,115,555,5.589
327,109,553,5.497
327,104,553,5.422
327,100,534,5.276
327,97,514,5.094
327,94,492,4.853
327,89,449,4.54
327,84,405,3.969
327,79,385,3.46
327,73,373,3.155
327,66,338,3.017
327,57,295,2.885
327,49,260,2.548
327,42,223,2.18
327,32,172,1.8
327,22,125,1.281
327,16,98,0.886
327,12,80,0.591
327,9,66,0.412
327,8,60,0.331
327,9,75,0.314
327,12,98,0.426
327,16,120,0.627
327,21,147,0.894
327,27,171,1.2
327,31,181,1.5
327,32,171,1.642
327,32,163,1.638
327,32,172,1.518
327,32,179,1.416
327,32,171,1.379
327,32,169,1.454
327,32,183,1.543
327,31,191,1.664
327,27,171,1.689
327,21,138,1.486
327,17,112,1.172
327,17,108,0.942
327,21,139,1
327,27,181,1.267
327,31,204,1.575
327,32,196,1.726
327,32,179,1.669
327,32,183,1.526
327,32,194,1.492
327,32,188,1.488
327,32,178,1.482
327,32,183,1.425
327,31,191,1.406
327,27,177,1.406
327,21,148,1.259
327,17,126,0.99
327,17,123,0.846
327,21,136,0.931
327,28,154,1.104
327,36,185,1.383
327,43,203,1.737
327,48,221,1.978
327,52,253,2.155
327,56,273,2.357
327,61,289,2.553
327,68,315,7.184
327,77,363,3.103
327,88,404,3.613
327,97,434,4.441
327,98,447,22.732
327,93,424,4.28
327,89,425,3.889
327,88,449,3.834
327,87,449,3.935
327,84,429,3.902
327,80,410,3.739
327,75,399,3.522
327,68,378,3.212
327,59,333,2.962
327,48,281,2.653
327,38,243,2.234
327,32,212,1.862
327,27,175,1.588
327,21,137,1.302
327,17,114,1.045
327,17,113,0.875
327,21,134,0.864
327,27,174,1.058
327,31,204,1.434
327,32,203,1.639
327,32,194,1.699
327,32,199,1.681
327,32,203,1.639
327,32,189,1.617
327,32,173,1.655
327,32,174,1.45
327,31,184,1.409
327,27,180,1.401
327,21,160,1.269
327,16,136,1.125
327,12,106,0.86
327,9,74,0.595
327,8,60,0.389
327,9,68,0.346
327,12,85,0.415
327,16,104,0.619
327,21,120,0.808
327,27,131,0.98
327,31,135,1.087
327,32,128,1.134
327,32,126,1.136
327,32,143,1.095
327,32,160,1.142
327,32,156,2.421
327,32,151,1.312
327,32,156,1.269
327,31,153,1.313
327,27,132,1.194
327,21,110,0.931
327,17,95,0.717
327,17,93,0.668
327,21,107,0.709
327,27,127,0.861
327,31,148,1.057
327,32,156,1.186
327,32,150,1.216
327,32,152,1.239
327,32,160,1.223
327,32,152,1.232
327,32,137,1.169
327,32,134,1.047
327,31,137,0.993
327,27,127,0.991
327,21,107,0.831
327,17,92,0.662
327,17,88,0.611
327,21,93,2.86
327,28,102,0.763
327,36,126,0.94
327,44,159,1.267
327,53,193,1.682
327,65,241,2.015
327,80,303,2.421
327,95,351,2.966
327,109,408,3.521
327,126,498,3.998
327,147,573,4.815
327,167,647,5.53
327,183,718,6.332
327,199,778,6.975
327,223,845,7.397
327,256,933,8.205
327,292,1040,9.386
327,328,1170,10.884
328,7,54,0.166
328,28,169,0.606
328,78,406,2.124
328,168,813,5.501
328,305,1417,20.176
328,501,2236,20.653
328,778,3303,33.761
328,1142,4593,88.342
328,1567,6069,96.526
328,2035,7675,109.083
328,2564,9324,155.134
328,3149,10925,173.14
328,3716,12452,184.433
328,4216,13860,253.823
328,4682,15029,266.4
328,5110,15788,330.079
328,5413,16222,365.488
328,5558,16444,356.124
328,5600,16420,365.166
328,5557,15970,287.211
328,5399,15220,297.56
328,5133,14481,298.954
328,4801,13788,322.813
328,4451,12906,867.299
328,4120,11940,216.283
328,3802,11255,244.457
328,3493,10786,202.412
328,3243,10279,192.676
328,3082,9774,163.127
328,2974,9519,229.129
328,2895,9441,188.876
328,2857,9335,150.093
328,2854,9260,165.02
328,2864,9199,221.309
328,2867,9087,220.765
328,2840,8916,147.576
328,2774,8721,158.533
328,2679,8382,134.217
328,2559,7847,129.038
328,2397,7290,120.813
328,2181,6710,111.437
328,1944,6012,101.076
328,1729,5248,167.538
328,1524,4637,79.59
328,1307,4161,67.31
328,1121,3728,65.06
328,1005,3384,53.24
328,927,3248,48.824
328,866,3250,45.267
328,850,3323,45.871
328,887,3469,47.27
328,943,3703,49.239
328,998,3962,52.345
328,1066,4172,56.16
328,1146,4333,60.21
328,1210,4500,62.98
328,1247,4639,70.207
328,1272,4687,72.325
328,1289,4662,68.931
328,1285,4635,69.811
328,1259,4633,105.607
328,1227,4587,69.286
328,1203,4482,156.351
328,1186,4414,67.471
328,1170,4395,66.403
328,1163,4359,85.145
328,1173,4318,80.89
328,1193,4310,141.234
328,1219,4304,65.935
328,1250,4278,65.608
328,1276,4287,64.892
328,1292,4328,64.163
328,1303,4314,65.1
328,1306,4230,143.432
328,1291,4192,65.061
328,1261,4214,83.868
328,1233,4208,64.215
328,1222,4203,64.539
328,1227,4305,65.277
328,1239,4486,103.722
328,1268,4673,71.853
328,1330,4887,76.328
328,1416,5152,84.778
328,1508,5415,89.842
328,1606,5651,95.704
328,1715,5930,169.731
328,1821,6167,102.103
328,1908,6314,104.941
328,1979,6373,110.742
328,2038,6470,152.971
328,2072,6558,189.759
328,2073,6528,117.704
328,2060,6412,135.783
328,2049,6399,154.856
328,2023,6418,152.299
328,1969,6311,113.478
328,1913,6163,127.686
328,1873,6105,160.193
328,1824,6020,105.826
328,1745,5802,140.559
328,1654,5545,98.042
328,1570,5275,91.893
328,1481,4960,86.381
328,1371,4622,80.443
328,1243,4266,296.476
328,1110,3880,68.788
328,986,3471,59.43
328,877,3141,51.958
328,775,2892,45.687
328,681,2668,45.786
328,614,2457,47.636
328,578,2334,34.256
328,557,2289,32.368
328,544,2228,59.789
328,543,2181,31.239
328,555,2211,30.203
328,576,2283,30.997
328,595,2303,70.133
328,601,2298,31.798
328,596,2301,31.588
328,587,2287,31.59
328,573,2219,30.978
328,546,2110,29.726
328,503,1982,28.364
328,456,1833,26.607
328,416,1679,24.069
328,379,1541,21.584
328,344,1412,20.081
328,324,1323,18.75
328,326,1287,17.579
328,340,1327,17.152
328,360,1392,17.805
328,392,1464,19.222
328,435,1535,20.235
328,476,1626,21.397
328,510,1740,22.435
328,545,1832,23.855
328,578,1883,62.151
328,595,1918,26.217
328,595,1932,26.277
328,588,1912,26.827
328,579,1872,26.547
328,565,1861,102.825
328,544,1869,26.978
328,524,1859,26.676
328,514,1836,25.908
328,512,1821,25.188
328,514,1819,24.899
328,522,1798,24.875
328,536,1785,24.579
328,554,1793,24.241
328,576,1812,24.416
328,595,1805,24.754
328,601,1806,24.746
328,596,1812,24.381
328,588,1799,24.254
328,579,1766,23.823
328,565,1750,42.394
328,545,1781,23.979
328,530,1823,24.459
328,533,1872,25.112
328,555,1995,26.324
328,595,2195,29.044
328,663,2468,33.142
328,766,2820,47.028
328,898,3280,43.98
328,1055,3817,56.417
328,1236,4397,61.574
328,1428,5004,72.346
328,1610,5608,82.941
328,1778,6136,93.259
328,1939,6568,102.658
328,2076,6915,110.557
328,2162,7219,116.517
328,2205,7402,122.059
328,2232,7446,123.736
328,2241,7461,123.944
328,2220,7477,123.8
328,2179,7451,124.254
328,2138,7369,124.843
328,2113,7363,126.466
328,2104,7464,124.703
328,2099,7487,166.042
328,2097,7505,206.821
328,2112,7577,132.607
328,2152,7707,134.442
328,2201,7787,138.194
328,2232,7777,179.013
328,2241,7757,365.703
328,2246,7683,1476.67
328,2245,7542,141.494
328,2212,7387,217.318
328,2141,7215,134.972
328,2049,6980,129.691
328,1951,6701,123.805
328,1851,6420,152.369
328,1733,6142,109.647
328,1594,5798,103.452
328,1467,5426,133.412
328,1363,5080,88.058
328,1256,4724,81.579
328,1145,4355,75.812
328,1055,4010,68.858
328,986,3729,62.888
328,923,3469,58.603
328,865,3227,54.768
328,809,2989,50.956
328,751,2761,46.847
328,696,2541,43.805
328,643,2312,39.946
328,584,2053,35.676
328,515,1820,32.056
328,445,1592,28.363
328,384,1360,23.914
328,324,1139,20.023
328,260,934,16.866
328,208,782,13.782
328,176,683,10.744
328,153,629,9.072
328,137,589,9.197
328,136,594,8.434
328,149,646,8.453
328,167,721,9.38
328,186,803,10.176
328,209,891,11.586
328,233,971,12.816
328,250,1035,13.966
328,261,1070,14.645
328,272,1086,15.162
328,281,1096,15.698
328,281,1113,15.793
328,271,1105,15.798
328,257,1061,15.825
328,245,1016,15.449
328,235,1005,14.682
328,225,1006,52.423
328,219,985,14.495
328,221,969,14.096
328,229,982,14.055
328,240,999,14.497
328,250,992,15.005
328,256,986,15.279
328,262,1001,15.057
328,272,1027,15.047
328,281,1040,14.947
328,281,1039,24.422
328,271,1033,15.38
328,257,1019,15.121
328,245,984,14.382
328,235,945,13.503
328,226,935,13.417
328,225,963,13.812
328,238,1011,14.381
328,261,1077,15.363
328,289,1172,16.904
328,322,1279,19.131
328,361,1386,21.366
328,405,1500,23.559
328,455,1628,25.843
328,513,1787,28.229
328,575,1963,31.57
328,632,2145,35.434
328,678,2258,39.387
328,718,2325,42.442
328,757,2433,63.606
328,783,2491,47.177
328,786,2464,48.791
328,780,2389,48.277
328,778,2323,46.836
328,768,2255,63.507
328,735,2153,44.183
328,685,2000,41.726
328,632,1806,55.778
328,579,1626,34.855
328,522,1488,192.303
328,458,1365,28.543
328,392,1221,24.566
328,338,1079,20.793
328,300,991,17.489
328,268,946,15.695
328,241,903,15.021
328,228,857,14.127
328,230,840,13.182
328,240,854,13.063
328,250,857,13.61
328,256,855,14.067
328,262,868,13.99
328,272,898,14.082
328,281,912,14.194
328,281,907,14.236
328,271,891,14.396
328,256,859,14.033
328,239,811,13.118
328,217,748,12.065
328,189,674,11.229
328,164,607,10.1
328,148,561,8.638
328,137,525,7.597
328,131,496,7.165
328,135,495,7.255
328,149,510,7.368
328,167,542,7.503
328,186,588,8.047
328,209,634,8.998
328,233,666,9.873
328,250,696,10.306
328,261,719,10.597
328,272,722,20.477
328,281,711,11.357
328,281,712,11.115
328,271,715,11.167
328,257,707,11.282
328,245,680,11.054
328,235,668,10.493
328,225,686,10.337
328,219,699,10.546
328,221,698,10.392
328,229,693,10.145
328,240,695,10.157
328,250,691,10.453
328,256,687,10.522
328,262,683,10.362
328,272,685,10.246
328,281,692,10.176
328,281,706,10.258
328,271,729,10.417
328,257,726,12.836
328,245,697,10.156
328,235,682,9.828
328,226,700,10.036
328,225,737,10.767
328,239,781,11.479
328,267,861,12.35
328,308,980,14.094
328,364,1118,16.506
328,434,1302,19.657
328,516,1539,23.455
328,615,1811,28.216
328,736,2151,33.956
328,870,2574,40.821
328,1002,3076,53.751
328,1136,3621,134.844
328,1289,4166,68.118
328,1455,4777,78.043
328,1608,5420,88.599
328,1740,6034,101.959
328,1870,6591,109.779
328,2004,7117,128.246
328,2114,7567,202.299
328,2182,7930,133.483
328,2227,8246,137.696
328,2269,8486,141.796
328,2300,8663,143.639
328,2311,8831,145.351
328,2311,9014,297.006
328,2309,9150,147.796
328,2316,9259,147.535
328,2342,9375,300.673
328,2373,9506,147.827
328,2395,9605,149.805
328,2425,9700,222.047
328,2478,9786,308.896
328,2533,9798,153.156
328,2558,9773,154.738
328,2553,9723,154.441
328,2539,9579,304.628
328,2512,9296,151.799
328,2445,8996,146.109
328,2332,8702,140.398
328,2197,8321,134.841
328,2059,7830,127.139
328,1915,7310,117.914
328,1756,6869,108.33
328,1592,6442,100.953
328,1450,5976,93.299
328,1334,5525,84.608
328,1224,5142,77.152
328,1121,4787,72.14
328,1043,4457,66.367
328,990,4213,60.288
328,953,4043,56.157
328,928,3925,208.364
328,908,3840,53.263
328,892,3779,127.152
328,882,3725,50.733
328,874,3675,125.23
328,862,3654,49.147
328,836,3603,122.991
328,801,3479,49.151
328,771,3317,46.127
328,739,3210,43.976
328,697,3106,42.578
328,658,2997,41.119
328,630,2915,39.102
328,604,2881,38.372
328,580,2867,38.193
328,566,2878,37.9
328,563,2917,37.904
328,570,2960,38.406
328,586,3002,38.945
328,612,3076,40.367
328,645,3168,42.372
328,672,3229,44.604
328,690,3250,45.032
328,708,3245,45.398
328,725,3241,82.944
328,732,3253,45.504
328,726,3265,45.319
328,712,3246,44.918
328,696,3207,44.646
328,678,3169,43.623
328,655,3124,42.337
328,634,3080,41.792
328,630,3086,41.804
328,646,3152,217.64
328,675,3246,43.9
328,711,3375,45.193
328,749,3524,47.991
328,790,3641,50.675
328,833,3729,53.052
328,870,3822,54.517
328,896,3912,56.195
328,908,3970,57.712
328,905,3959,59.317
328,890,3883,58.896
328,863,3783,57.698
328,819,3682,55.741
328,762,3499,54.315
328,708,3267,51.071
328,663,3063,46.995
328,620,2881,62.35
328,581,2718,40.723
328,553,2570,37.997
328,532,2421,146.808
328,513,2275,33.41
328,497,2147,68.202
328,483,2030,29.341
328,467,1916,184.405
328,450,1798,27.369
328,438,1707,102.638
328,430,1669,24.794
328,416,1632,24.426
328,395,1554,23.801
328,381,1486,22.676
328,379,1488,21.519
328,376,1487,21.47
328,363,1460,21.389
328,346,1411,20.626
328,332,1340,19.604
328,318,1273,18.575
328,298,1196,17.309
328,271,1098,15.752
328,241,974,14.366
328,213,855,12.649
328,186,769,10.893
328,155,679,9.484
328,124,587,8.325
328,104,519,6.911
328,97,503,5.869
328,96,514,5.742
328,96,507,6.119
328,97,500,6.183
328,102,520,6.024
328,112,553,80.931
328,122,563,6.783
328,127,565,6.818
328,128,582,7.003
328,128,600,7.076
328,127,590,6.995
328,122,563,6.811
328,112,526,6.641
328,101,479,6.46
328,91,432,5.69
328,79,384,5.015
328,65,331,4.406
328,54,275,3.824
328,49,236,3.261
328,49,226,5.242
328,54,246,2.752
328,65,296,3.202
328,79,346,3.889
328,91,390,4.423
328,101,427,4.786
328,112,448,5.06
328,122,466,5.383
328,127,487,5.675
328,128,497,5.893
328,128,486,6.091
328,127,463,6.06
328,122,451,5.765
328,112,437,5.575
328,102,421,5.443
328,97,417,5.239
328,96,435,5.105
328,96,445,5.283
328,96,429,5.4
328,97,422,5.19
328,102,426,4.861
328,112,437,4.776
328,122,444,4.845
328,127,453,5.007
328,128,463,5.207
328,128,465,5.211
328,127,449,5.127
328,122,435,4.916
328,112,430,4.918
328,102,420,4.916
328,97,415,4.748
328,96,417,4.645
328,97,437,4.97
328,102,473,5.557
328,114,534,6.291
328,135,619,7.082
328,167,722,26.57
328,209,862,9.91
328,255,1049,11.851
328,300,1232,14.305
328,347,1397,16.944
328,399,1578,19.453
328,447,1761,22.437
328,482,1928,25.03
328,510,2051,27.112
328,541,2149,28.683
328,574,2258,29.72
328,603,2361,31.027
328,627,2423,32.128
328,650,2469,32.914
328,680,2514,33.091
328,719,2599,33.505
328,754,2672,34.519
328,773,2717,35.328
328,784,2718,35.384
328,801,2694,35.351
328,817,2684,35.465
328,815,2664,35.36
328,796,2635,34.996
328,772,2552,34.253
328,747,2457,32.937
328,716,2373,31.133
328,673,2297,29.938
328,623,2205,28.913
328,581,2110,27.539
328,550,2036,26.123
328,517,1977,24.969
328,481,1878,24.269
328,456,1769,23.125
328,443,1702,21.696
328,431,1666,20.94
328,415,1609,20.444
328,396,1508,171.258
328,377,1396,19.608
328,360,1285,16.864
328,343,1206,15.219
328,322,1113,13.907
328,296,1018,12.875
328,269,915,11.714
328,243,816,10.177
328,213,714,8.827
328,177,607,7.738
328,144,489,6.429
328,119,391,5.045
328,95,331,4.043
328,71,270,3.464
328,55,224,2.836
328,49,193,2.3
328,49,204,2.042
328,54,244,2.18
328,65,308,2.626
328,79,366,3.345
328,91,412,3.967
328,101,460,4.41
328,112,496,156.82
328,122,515,5.605
328,127,527,5.48
328,128,530,5.637
328,128,523,5.79
328,127,510,5.639
328,122,503,5.332
328,112,487,5.144
328,102,458,5.02
328,97,448,4.756
328,96,467,4.592
328,96,478,4.705
328,96,456,4.772
328,97,438,4.493
328,102,435,4.269
328,112,436,4.282
328,122,438,4.436
328,127,446,4.564
328,128,459,4.788
328,128,462,4.854
328,127,456,4.767
328,122,450,4.674
328,112,447,4.609
328,102,433,4.591
328,97,422,4.381
328,96,426,4.247
328,97,448,4.374
328,102,479,4.835
328,113,520,5.373
328,129,579,5.847
328,149,635,6.489
328,172,687,7.132
328,196,751,7.782
328,220,823,8.801
328,245,882,9.746
328,273,962,10.68
328,302,1054,11.859
328,324,1123,13.138
328,336,1142,13.988
328,347,1144,14.263
328,362,1166,14.353
328,370,1153,14.504
328,362,1111,14.479
328,346,1057,14.01
328,332,979,13.199
328,318,896,11.975
328,298,833,10.778
328,271,764,10.15
328,241,682,9.346
328,213,599,8.081
328,186,540,6.72
328,155,495,5.936
328,124,444,5.298
328,104,396,4.505
328,97,384,3.904
328,96,398,3.898
328,96,395,4.051
328,97,384,4.03
328,102,384,3.961
328,112,390,4.069
328,122,393,4.229
328,127,401,4.392
328,128,415,4.591
328,128,423,4.665
328,127,415,4.543
328,122,402,4.474
328,112,385,4.416
328,101,350,4.142
328,91,314,3.586
328,79,285,3.138
328,65,249,2.879
328,54,208,2.55
328,49,177,2.048
328,49,167,1.698
328,54,181,1.727
328,65,209,2.015
328,79,235,2.378
328,91,256,2.657
328,101,276,2.853
328,112,289,3.053
328,122,293,3.229
328,127,299,3.399
328,128,301,3.588
328,128,301,3.62
328,127,294,3.568
328,122,287,3.424
328,112,283,3.329
328,102,279,3.277
328,97,284,3.091
328,96,296,3.12
328,96,307,3.149
328,96,300,3.223
328,97,292,3.046
328,102,281,2.868
328,112,274,2.826
328,122,274,2.906
328,127,276,3.122
328,128,280,3.172
328,128,278,3.137
328,127,272,3.084
328,122,271,3.06
328,112,280,3.085
328,102,282,3.051
328,97,280,2.898
328,96,287,2.878
328,97,307,3.106
328,102,334,3.463
328,114,366,3.797
328,135,416,4.249
328,167,484,4.921
328,209,572,5.863
328,255,691,7.214
328,301,844,8.877
328,353,1015,10.784
328,418,1206,12.771
328,489,1413,15.074
328,554,1646,17.749
328,617,1913,20.615
328,695,2202,23.915
328,793,2545,27.628
328,898,2935,69.785
328,1002,3363,37.647
328,1118,3851,43.465
328,1262,4392,50.664
328,1425,4933,58.505
328,1583,5475,67.279
328,1728,6042,75.661
328,1873,6567,83.657
328,2023,7000,91.41
328,2156,7368,98.678
328,2252,7690,104.706
328,2323,7950,109.645
328,2389,8114,113.71
328,2445,8233,117.271
328,2483,8381,276.915
328,2509,8480,199.162
328,2531,8530,125.86
328,2561,8564,126.268
328,2604,8625,127.85
328,2646,8658,129.494
328,2677,8623,130.542
328,2709,8590,130.534
328,2751,8572,130.797
328,2785,8517,134
328,2786,8337,131.896
328,2756,8161,133.134
328,2715,7956,163.925
328,2659,7676,122.334
328,2565,7356,118.028
328,2435,7052,112.986
328,2289,6731,106.302
328,2139,6333,99.635
328,1991,5974,93.029
328,1838,5623,86.568
328,1681,5311,85.082
328,1548,4987,74.811
328,1446,4655,140.97
328,1354,4406,73.497
328,1274,4184,59.802
328,1221,4010,56.347
328,1188,3858,53.395
328,1165,3752,51.644
328,1151,3657,49.951
328,1137,3606,49.091
328,1119,3582,48.135
328,1101,3548,47.524
328,1082,3490,47.491
328,1058,3421,46.588
328,1017,3356,45.462
328,961,3257,43.961
328,910,3143,42.663
328,863,3016,41.006
328,810,2963,39.076
328,764,2910,336.003
328,735,2844,39.773
328,715,2814,36.976
328,705,2814,36.264
328,710,2819,36.224
328,726,2844,37.164
328,747,2882,38.086
328,769,2932,192.453
328,795,2957,39.836
328,824,2955,40.34
328,843,2985,40.46
328,850,3060,40.758
328,857,3090,42.026
328,865,3075,41.377
328,865,3066,40.602
328,855,3087,40.63
328,842,3105,41.358
328,835,3122,41.743
328,835,3177,41.372
328,837,3235,41.655
328,846,3293,42.917
328,870,3355,44.062
328,903,3432,45.066
328,937,3494,46.382
328,970,3520,48.002
328,998,3555,49.106
328,1020,3591,55.137
328,1039,3621,70.982
328,1053,3614,53.172
328,1054,3572,52.512
328,1038,3539,52.175
328,1012,3471,52.977
328,987,3389,51.179
328,969,3324,50.599
328,957,3320,49.976
328,952,3331,50.59
328,959,3341,51.35
328,979,3384,127.964
328,1004,3468,53.282
328,1024,3475,54.332
328,1039,3470,55.715
328,1051,3496,54.055
328,1058,3479,54.238
328,1057,3431,53.604
328,1045,3354,61.949
328,1019,3252,51.864
328,979,3127,50.619
328,932,2976,48.288
328,880,2821,45.636
328,816,2661,42.796
328,748,2485,40.043
328,697,2355,37.136
328,665,2274,34.819
328,639,2228,32.939
328,610,2145,32.093
328,580,2043,30.557
328,558,1967,28.821
328,541,1895,27.504
328,519,1788,26.15
328,492,1704,24.559
328,463,1642,23.456
328,434,1580,22.128
328,406,1512,20.708
328,373,1442,19.552
328,337,1362,18.743
328,311,1276,17.519
328,294,1207,16.102
328,276,1151,15.413
328,257,1092,14.542
328,242,1019,13.712
328,235,969,12.677
328,238,957,11.982
328,248,954,11.764
328,260,962,11.934
328,272,982,12.414
328,282,1030,12.9
328,290,1064,13.253
328,297,1070,13.332
328,298,1078,13.406
328,295,1078,13.338
328,293,1072,13.201
328,288,1043,13.051
328,280,1012,12.825
328,271,976,86.962
328,262,942,12.48
328,257,936,12.02
328,257,953,11.872
328,262,981,12.478
328,272,996,12.923
328,283,1003,13.118
328,294,1026,13.062
328,310,1040,13.228
328,329,1049,13.399
328,342,1054,13.512
328,348,1065,13.776
328,350,1075,14.049
328,348,1072,13.894
328,342,1054,13.539
328,330,1050,13.295
328,315,1040,13.26
328,305,1026,13.075
328,299,1037,12.682
328,293,1043,12.735
328,290,1058,13.062
328,295,1078,13.342
328,312,1144,13.777
328,344,1242,14.777
328,389,1345,16.264
328,441,1489,18.158
328,497,1690,20.549
328,556,1931,23.49
328,619,2186,27.068
328,684,2440,30.641
328,740,2675,112.897
328,785,2873,38.655
328,826,3028,40.764
328,859,3113,42.588
328,876,3186,43.87
328,880,3203,44.697
328,878,3168,45.015
328,875,3135,44.903
328,876,3116,44.467
328,877,3101,43.859
328,873,3043,198.056
328,867,3006,44.05
328,860,2983,42.119
328,854,2950,41.416
328,850,2908,40.706
328,841,2855,40.118
328,829,2798,39.538
328,824,2762,38.742
328,819,2720,38.304
328,804,2668,37.615
328,785,2646,36.934
328,769,2618,36.719
328,761,2624,36.413
328,762,2626,36.367
328,761,2617,37.165
328,756,2599,192.792
328,756,2614,38.054
328,758,2632,37.76
328,753,2600,37.773
328,737,2539,37.336
328,712,2431,36.248
328,685,2279,34.75
328,659,2132,32.601
328,629,1977,30.166
328,590,1842,28.142
328,545,1687,26.02
328,500,1556,23.607
328,456,1431,21.313
328,410,1294,19.254
328,363,1176,17.397
328,326,1070,15.573
328,301,1002,14.089
328,275,930,12.998
328,247,837,12.052
328,225,749,10.767
328,209,678,9.78
328,198,633,9.166
328,191,598,8.612
328,183,568,8.107
328,173,533,7.669
328,163,493,7.153
328,152,462,6.556
328,139,417,5.979
328,123,368,5.513
328,106,324,4.98
328,91,275,4.245
328,74,229,3.598
328,54,182,2.949
328,38,134,2.276
328,28,102,1.597
328,21,88,1.124
328,17,83,1.03
328,17,87,1.048
328,21,97,1.12
328,28,113,1.282
328,37,147,1.459
328,48,192,1.977
328,58,225,2.703
328,63,243,3.274
328,64,245,3.471
328,64,235,3.418
328,64,230,3.099
328,64,232,2.821
328,64,232,2.74
328,64,227,2.936
328,63,223,3.066
328,58,225,3.001
328,48,221,2.944
328,38,200,2.787
328,34,187,2.508
328,38,193,2.334
328,48,209,2.518
328,58,222,2.838
328,63,225,3.093
328,64,225,3.043
328,64,224,2.815
328,64,223,2.533
328,64,221,2.494
328,64,227,2.667
328,64,235,2.817
328,63,232,2.81
328,58,221,2.715
328,48,202,2.631
328,38,181,2.585
328,34,168,2.291
328,38,181,2.254
328,49,221,2.58
328,64,256,3.26
328,79,284,3.928
328,91,311,4.487
328,100,327,4.858
328,108,347,4.87
328,117,373,5.028
328,129,405,5.392
328,145,435,5.968
328,165,480,2353.31
328,185,546,8.489
328,195,573,8.974
328,191,553,9.438
328,182,518,9.198
328,177,486,8.399
328,175,465,7.47
328,171,440,6.92
328,164,418,6.667
328,155,387,6.464
328,143,365,5.877
328,127,345,5.287
328,107,307,4.648
328,86,261,4.007
328,70,214,3.301
328,59,182,2.591
328,48,170,2.183
328,38,162,2.064
328,34,155,1.949
328,38,158,1.934
328,48,168,2.184
328,58,172,2.496
328,63,175,2.622
328,64,179,2.618
328,64,177,2.447
328,64,172,2.256
328,64,168,2.233
328,64,173,2.358
328,64,181,2.466
328,63,179,2.488
328,58,172,2.418
328,48,158,2.304
328,37,133,1.982
328,28,109,1.482
328,21,92,1.099
328,17,79,0.987
328,17,74,0.953
328,21,79,0.889
328,28,88,0.853
328,37,107,0.983
328,48,125,1.315
328,58,130,1.717
328,63,135,1.968
328,64,137,2.031
328,64,132,1.999
328,64,126,1.824
328,64,125,1.685
328,64,127,1.709
328,64,131,1.786
328,63,132,1.834
328,58,133,1.83
328,48,136,1.781
328,38,129,1.672
328,34,124,1.522
328,38,125,1.465
328,48,136,1.613
328,58,145,1.799
328,63,146,1.925
328,64,145,1.915
328,64,139,1.74
