rsol,549755813887,198605518
r,323,2920,20.98
r,362,3075,22.656
r,382,3176,24.438
r,375,3179,25.066
r,340,3039,2504.61
r,281,2731,23.173
r,211,2266,19.159
r,145,1740,15.13
r,93,1285,10.907
r,59,945,7.618
r,42,745,5.256
r,38,717,4.102
r,47,824,3.99
r,68,1051,4.82
r,100,1431,6.505
r,148,1925,9.144
r,207,2475,12.685
r,268,3033,16.902
r,328,3544,21.069
r,379,4020,25.023
r,406,4357,28.311
r,402,4352,30.785
r,367,4088,30.426
r,308,3608,28.237
r,244,3081,24.809
r,191,2560,20.661
r,156,2214,16.772
r,139,1971,14.514
r,135,1855,13.034
r,141,1780,14.571
r,153,1810,12.36
r,162,1844,12.787
r,162,1852,17.502
r,151,1762,12.548
r,128,1526,11.467
r,99,1198,9.751
r,73,877,7.592
r,53,634,5.548
r,39,476,3.915
r,29,378,2.792
r,21,288,2.057
r,14,229,1.439
r,9,173,1.083
r,6,124,0.763
r,5,113,0.528
r,6,129,0.476
r,7,164,0.606
r,10,214,0.758
r,17,286,1.014
r,29,420,1.451
r,50,634,2.201
r,87,946,3.481
r,141,1342,5.399
r,211,1740,8.043
r,289,2093,10.939
r,352,2392,13.891
r,379,2573,16.512
r,368,2652,18.028
r,332,2682,18.183
r,290,2658,18.071
r,256,2593,17.294
r,229,2441,16.544
r,205,2244,17.72
r,186,1973,14.676
r,177,1777,13.118
r,180,1637,34.76
r,190,1608,11.319
r,195,1550,10.969
r,190,1515,10.665
r,177,1472,10.73
r,157,1401,10.184
r,134,1258,9.403
r,111,1113,8.331
r,88,958,6.808
r,66,804,7.965
r,47,621,4.659
r,33,499,3.515
r,24,407,2.526
r,20,360,2.286
r,21,370,1.806
r,30,457,1.867
r,48,584,2.413
r,74,796,3.438
r,108,1043,5.017
r,140,1321,6.826
r,159,1524,8.542
r,162,1588,9.852
r,152,1585,10.264
r,133,1528,10.052
r,112,1373,9.776
r,94,1245,8.805
r,80,1136,7.939
r,72,1040,7.123
r,70,969,6.576
r,72,952,7.224
r,74,918,6.134
r,73,861,5.996
r,69,772,5.612
r,63,733,4.971
r,54,652,4.591
r,44,570,3.984
r,36,493,3.475
r,29,422,3.122
r,23,358,2.524
r,18,294,2.069
r,14,236,1.643
r,11,183,1.271
r,9,157,0.979
r,8,137,0.807
r,6,115,0.645
r,4,85,0.504
r,2,51,0.34
r,1,32,0.174
r,1,32,0.1
r,1,32,0.119
r,1,32,0.118
r,1,32,0.112
r,2,59,0.125
r,2,63,0.245
r,4,87,0.277
r,8,125,0.451
r,13,206,0.696
r,23,368,1.093
r,40,602,1.987
r,66,943,3.505
r,112,1454,5.701
r,192,2288,13.839
r,323,3585,103.666
r,529,5444,24.385
r,813,7866,38.121
r,1119,10468,57.611
r,1342,12514,77.914
r,1386,13275,95.925
r,1227,12431,102.945
r,940,10375,106.451
r,649,7914,80.336
r,448,5930,77.855
r,363,4820,44.253
r,369,4675,35.387
r,427,5056,35.038
r,511,5668,38.826
r,599,6179,44.596
r,662,6450,48.919
r,676,6390,51.323
r,631,6026,50.566
r,533,5406,47.012
r,405,4494,40.801
r,279,3456,41.57
r,177,2530,23.193
r,108,1814,15.336
r,72,1346,10.065
r,60,1194,7.034
r,68,1301,6.208
r,92,1643,7.066
r,131,2225,9.315
r,194,3000,13.117
r,283,3947,18.68
r,393,5063,25.902
r,519,6269,34.903
r,642,7538,44.842
r,723,8497,54.699
r,737,8749,62.318
r,682,8316,65.083
r,575,7329,61.641
r,453,6134,690.703
r,348,4970,45.265
r,273,4128,34.902
r,230,3623,28.577
r,216,3446,24.724
r,227,3448,23.408
r,256,3661,23.656
r,285,3834,25.86
r,297,3872,27.207
r,284,3698,27.695
r,244,3254,25.95
r,189,2586,22.164
r,138,1908,17.205
r,100,1395,12.214
r,74,1032,8.468
r,56,800,5.932
r,41,608,4.38
r,27,460,3.21
r,17,333,2.265
r,11,244,1.599
r,9,208,1.135
r,10,227,0.941
r,12,277,1.09
r,16,354,1.344
r,26,465,1.827
r,45,681,2.634
r,77,1030,4.09
r,135,1620,6.516
r,224,2476,10.39
r,344,3580,15.935
r,487,4825,23.494
r,618,5983,32.23
r,692,6751,40.915
r,688,6915,47.116
r,615,6459,48.77
r,506,5629,45.108
r,403,4747,38.77
r,328,4019,32.568
r,283,3600,27.965
r,266,3437,24.775
r,273,3485,23.761
r,296,3490,24.849
r,325,3542,23.751
r,342,3445,24.817
r,336,3219,24.221
r,311,2932,22.943
r,270,2604,20.809
r,220,2209,18.066
r,171,1813,14.75
r,126,1441,11.609
r,88,1125,8.858
r,60,835,6.564
r,42,663,4.64
r,32,568,3.356
r,29,557,2.771
r,32,637,40.607
r,45,820,3.364
r,73,1085,4.332
r,116,1530,6.292
r,175,2114,9.564
r,238,2754,13.688
r,282,3255,18.266
r,293,3418,21.883
r,271,3217,23.192
r,224,2816,21.889
r,171,2259,19.216
r,129,1785,15.323
r,102,1488,12.017
r,90,1337,9.841
r,90,1322,8.799
r,97,1392,8.578
r,107,1444,9.126
r,115,1469,9.516
r,116,1400,9.638
r,109,1306,9.117
r,92,1122,8.234
r,69,884,6.95
r,49,642,5.355
r,34,460,3.92
r,24,341,2.794
r,18,261,2.09
r,14,210,1.549
r,11,165,1.179
r,9,143,0.963
r,8,124,0.756
r,6,105,0.614
r,4,79,0.473
r,2,49,0.328
r,1,32,0.164
r,1,32,0.101
r,1,32,0.12
r,1,32,0.115
r,1,32,0.109
r,2,57,0.128
r,2,63,0.244
r,4,84,0.278
r,8,120,0.463
r,13,203,0.696
r,23,366,1.153
r,40,593,2.024
r,66,911,3.564
r,111,1345,5.792
r,182,1918,9.119
r,273,2601,13.937
r,366,3262,19.678
r,428,3737,25.715
r,423,3866,30.025
r,348,3526,40.374
r,243,2819,27.919
r,156,2072,21.404
r,111,1608,15.008
r,102,1403,11.291
r,112,1378,10.16
r,133,1532,10.408
r,160,1752,11.869
r,185,1874,13.806
r,202,1915,14.856
r,204,1937,15.144
r,184,1871,14.915
r,147,1626,13.825
r,106,1295,11.593
r,69,979,8.748
r,41,672,5.991
r,24,428,3.881
r,16,321,2.303
r,15,312,1.68
r,17,355,1.646
r,21,445,1.931
r,32,601,2.511
r,52,840,13.099
r,81,1165,5.4
r,122,1559,7.928
r,167,2002,10.998
r,200,2387,14.526
r,215,2584,17.328
r,208,2571,19.083
r,179,2361,19.103
r,142,1961,17.138
r,110,1578,13.944
r,85,1308,11.038
r,67,1108,8.804
r,57,967,7.325
r,57,929,6.295
r,66,986,6.122
r,76,1027,6.71
r,83,1073,7.176
r,85,1115,7.567
r,77,1051,7.652
r,61,866,6.895
r,44,649,5.43
r,30,447,4.002
r,21,297,22.031
r,17,238,1.883
r,14,208,1.369
r,10,168,1.121
r,6,110,0.84
r,3,67,0.506
r,2,58,0.272
r,2,54,0.222
r,2,50,0.229
r,2,57,0.209
r,3,80,0.23
r,4,111,0.351
r,6,135,0.494
r,12,177,0.725
r,21,287,1.131
r,36,469,1.822
r,62,712,2.969
r,97,982,4.588
r,136,1240,6.67
r,169,1471,8.815
r,177,1599,10.528
r,151,1493,11.001
r,106,1167,9.795
r,65,832,7.193
r,41,610,4.725
r,34,506,3.277
r,37,489,3.061
r,46,592,3.293
r,59,732,3.972
r,70,765,4.801
r,76,732,5.13
r,77,702,4.956
r,70,645,4.674
r,57,555,4.132
r,43,457,8.072
r,29,366,2.573
r,17,249,1.707
r,9,150,1.031
r,5,110,0.593
r,4,99,0.4
r,4,87,0.333
r,4,91,0.327
r,5,122,0.358
r,7,169,0.477
r,10,217,0.71
r,18,273,1.037
r,32,392,1.608
r,49,585,2.536
r,66,770,3.82
r,74,884,4.973
r,65,835,5.679
r,45,631,5.026
r,26,421,3.439
r,14,283,2.034
r,9,186,1.157
r,8,150,0.806
r,9,187,0.813
r,12,233,0.963
r,16,246,1.209
r,21,258,1.37
r,26,295,1.603
iv,5.4836273193359375e-06,249108103168
iv,6.198883056640625e-06,249108103168
iv,4.0531158447265625e-06,249108103168
iv,3.814697265625e-06,249108103168
iv,4.5299530029296875e-06,249108103168
iv,5.0067901611328125e-06,249108103168
iv,4.76837158203125e-06,249108103168
iv,5.4836273193359375e-06,249108103168
iv,5.7220458984375e-06,249108103168
iv,5.9604644775390625e-06,249108103168
iv,6.198883056640625e-06,249108103168
iv,7.3909759521484375e-06,249108103168
iv,7.867813110351562e-06,249108103168
iv,8.106231689453125e-06,249108103168
iv,8.344650268554688e-06,249108103168
iv,8.58306884765625e-06,249108103168
iv,8.58306884765625e-06,249108103168
iv,9.059906005859375e-06,249108103168
iv,9.5367431640625e-06,249108103168
iv,9.775161743164062e-06,249108103168
iv,1.0013580322265625e-05,249108103168
iv,1.1920928955078125e-05,249108103168
iv,1.2159347534179688e-05,249108103168
iv,1.1920928955078125e-05,249108103168
iv,1.2874603271484375e-05,249108103168
iv,1.2874603271484375e-05,249108103168
iv,1.3113021850585938e-05,249108103168
iv,1.33514404296875e-05,249108103168
iv,1.8358230590820312e-05,249108103168
iv,1.3828277587890625e-05,249108103168
iv,1.430511474609375e-05,249108103168
iv,1.430511474609375e-05,249108103168
iv,1.4781951904296875e-05,249108103168
iv,1.52587890625e-05,249108103168
iv,1.5497207641601562e-05,249108103168
iv,1.5497207641601562e-05,249108103168
iv,1.621246337890625e-05,249108103168
iv,1.6450881958007812e-05,249108103168
iv,1.71661376953125e-05,249108103168
iv,1.7642974853515625e-05,249108103168
iv,1.7642974853515625e-05,249108103168
iv,1.7404556274414062e-05,249108103168
iv,1.7881393432617188e-05,249108103168
iv,2.0742416381835938e-05,249108103168
iv,2.1457672119140625e-05,249108103168
iv,2.1219253540039062e-05,249108103168
iv,2.2172927856445312e-05,249108103168
iv,2.288818359375e-05,249108103168
iv,2.288818359375e-05,249108103168
iv,3.2901763916015625e-05,249108103168
iv,2.2172927856445312e-05,249108103168
iv,2.288818359375e-05,249108103168
iv,2.3126602172851562e-05,249108103168
iv,2.3603439331054688e-05,249108103168
iv,2.384185791015625e-05,249108103168
iv,2.4080276489257812e-05,249108103168
iv,2.4080276489257812e-05,249108103168
iv,2.4318695068359375e-05,249108103168
iv,2.47955322265625e-05,249108103168
iv,2.5033950805664062e-05,249108103168
iv,2.574920654296875e-05,249108103168
iv,2.5510787963867188e-05,249108103168
iv,2.6226043701171875e-05,249108103168
iv,2.6226043701171875e-05,249108103168
iv,2.6702880859375e-05,249108103168
iv,2.7179718017578125e-05,249108103168
iv,2.7418136596679688e-05,249108103168
iv,2.7418136596679688e-05,249108103168
iv,2.8133392333984375e-05,249108103168
iv,2.8133392333984375e-05,249108103168
iv,2.8371810913085938e-05,249108103168
iv,2.8371810913085938e-05,249108103168
iv,2.8848648071289062e-05,249108103168
iv,2.9087066650390625e-05,249108103168
iv,2.9802322387695312e-05,249108103168
iv,3.075599670410156e-05,249108103168
iv,3.075599670410156e-05,249108103168
iv,3.218650817871094e-05,249108103168
iv,3.2901763916015625e-05,249108103168
ie,3.743171691894531e-05,249108103168
ie,4.315376281738281e-05,249108103168
ie,0.00036025047302246094,249108619264
ie,3.24249267578125e-05,249108619264
ie,3.0994415283203125e-05,249108619264
ie,5.221366882324219e-05,249108619264
ie,2.5987625122070312e-05,249108619264
ie,2.5510787963867188e-05,249108619264
ie,3.981590270996094e-05,249108619264
ie,1.3589859008789062e-05,249108619264
ie,7.081031799316406e-05,249108619264
ie,5.054473876953125e-05,249108619264
ie,5.221366882324219e-05,249108619264
ie,6.794929504394531e-05,249108619264
ie,4.673004150390625e-05,249108619264
ie,6.580352783203125e-05,249108619264
ie,0.00010514259338378906,249108619264
ie,7.414817810058594e-05,249108619264
ie,0.00012373924255371094,249108619264
ie,0.00011968612670898438,249108619264
ie,0.00011301040649414062,249108619264
ie,0.00013136863708496094,249108619264
ie,0.00013327598571777344,249108619264
ie,0.0001361370086669922,249108619264
ie,0.0008871555328369141,249109135360
ie,0.0002779960632324219,249109135360
ie,0.0002460479736328125,249109135360
ie,0.0003216266632080078,249109135360
ie,0.0004379749298095703,249109135360
ie,0.0003287792205810547,249109135360
ie,0.0007786750793457031,249109651456
ie,0.0017304420471191406,249110683648
ie,0.0002894401550292969,249110683648
ie,0.00017976760864257812,249110683648
ie,0.0003693103790283203,249110683648
ie,0.0004551410675048828,249110683648
ie,0.0004482269287109375,249110683648
ie,0.0007431507110595703,249110683648
ie,0.00018453598022460938,249110683648
ie,0.00031280517578125,249110683648
ie,0.00011014938354492188,249110683648
ie,0.0006632804870605469,249111199744
ie,0.0012047290802001953,249111199744
ie,0.0015299320220947266,249111199744
ie,0.005071401596069336,249113780224
ie,0.002327442169189453,249114296320
ie,0.00199127197265625,249114296320
ie,0.002701997756958008,249114296320
ie,0.0018622875213623047,249114296320
ie,0.009002923965454102,249120071680
ie,0.0035355091094970703,249120587776
ie,0.003938198089599609,249121107968
ie,0.0009355545043945312,249121107968
ie,0.0036683082580566406,249121107968
ie,0.0038270950317382812,249121107968
ie,0.005100727081298828,249121624064
ie,0.007559537887573242,249121652736
ie,0.02088761329650879,249133056000
ie,0.016334056854248047,249133572096
ie,0.010182619094848633,249133572096
ie,6.628036499023438e-05,249133572096
ie,0.0011758804321289062,249133572096
ie,0.010056734085083008,249134088192
ie,0.01341867446899414,249134604288
ie,0.01630878448486328,249134604288
ie,0.05770993232727051,249157300224
ie,0.050829410552978516,249158332416
ie,0.052817583084106445,249160110080
ie,0.07159757614135742,249162690560
ie,0.09325170516967773,249205727232
ie,0.09827589988708496,249208307712
ie,0.029315710067749023,249208307712
ie,0.005181789398193359,249208307712
ie,0.05507922172546387,249212276736
ie,0.042215824127197266,249212276736
ie,0.10532951354980469,249213337600
ie,0.24661517143249512,249301123072
ie,0.17937517166137695,249301463040
ie,0.2236318588256836,249308266496
ie,0.1528632640838623,249310564352
ie,0.3505561351776123,249313636352
ie,0.10224342346191406,249313476608
ie,0.006672859191894531,249313476608
ie,0.013221025466918945,249313013760
ie,0.2321929931640625,249316610048
ie,0.6707541942596436,249495371776
ie,0.7809751033782959,249499418624
ie,1.0354008674621582,249508093952
ie,0.2619783878326416,249508093952
ie,1.0852196216583252,249535102976
ie,1.2187228202819824,249889562624
ie,2.2535488605499268,249919721472
ie,1.9500923156738281,249924141056
ie,3.094512462615967,250638536704
ie,1.9966187477111816,250645381120
ie,3.228609085083008,250698522624
ie,3.5024819374084473,250794442752
ie,3.7625484466552734,252151951360
ie,4.9563093185424805,252228870144
ie,5.770025730133057,252285845504
ie,7.7322423458099365,252316463104
ie,5.676312208175659,252435279872
ie,2.5230515003204346,252432633856
ie,11.545615911483765,255253282816
ie,4.51279354095459,255268548608
ie,8.646210432052612,255419740160
ie,17.936277151107788,255640309760
ie,5.5992209911346436,255636475904
ie,10.82011103630066,255637352448
ie,1.602353811264038,255637377024
ie,20.218899250030518,261223084032
ie,36.07149291038513,261529919488
ie,62.16112446784973,262161829888
ie,74.02221632003784,273711882240
ie,59.055325984954834,274546790400
ie,36.92167687416077,274577281024
ie,82.20652961730957,275181051904
ie,51.15428042411804,275586883584
IS,687998789526551,2022benchmark-main/benchmark/power/hc-power-005-002.col,2022benchmark-main/benchmark/power/hc-power-005-002_01.dat
o,solved
